INFO 2025-06-02 13:53:05,034 attendance_worker Starting camera monitoring for 306 (rtsp://192.168.0.42)
INFO 2025-06-20 13:02:14,463 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,467 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,471 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,475 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,480 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,482 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,482 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,488 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,492 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,496 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,499 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,502 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,503 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,507 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,510 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,514 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,517 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,519 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,522 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,526 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,529 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,536 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,541 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,547 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,553 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,555 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,561 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,564 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,569 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,572 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,580 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,584 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,587 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,590 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,594 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,601 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,606 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,608 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,614 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,617 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,623 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,624 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,629 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,633 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,636 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,636 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,642 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,646 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,647 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,650 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,653 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,656 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,659 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,662 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,665 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,667 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,670 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,673 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,678 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,683 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,687 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,690 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,694 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,698 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,701 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,703 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,708 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,711 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,712 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,717 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,720 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,723 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,726 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,729 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,733 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,734 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,734 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,752 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,755 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,757 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,764 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,765 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,765 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,773 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,776 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,780 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,785 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,788 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,790 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,795 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,798 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,802 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,804 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,807 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,811 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,814 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,823 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,827 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,832 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,835 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,835 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,839 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,841 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,845 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,845 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,850 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,853 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,856 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,858 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,861 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,861 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,866 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,869 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,871 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,874 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,876 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,880 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,882 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,884 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,887 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,890 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,890 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,895 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,897 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,899 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,901 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,905 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,908 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,911 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,913 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,916 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,919 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,921 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,924 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,927 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,930 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,933 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,936 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,938 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,939 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,943 attendance_worker Stopping camera monitoring for 306
INFO 2025-06-20 13:02:14,945 attendance_worker Starting camera monitoring for 306 (rtsp://admin:12345@192.168.0.145)
INFO 2025-06-20 13:02:14,948 attendance_worker Stopping camera monitoring for 306
